,index,source,destination,distance
22883,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,bef Terminal TUTA,13.942479549496097
22884,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Polilkinik Yap,13.73395003449936
22885,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,bef Jalan Tun Teja,13.60380811449706
22886,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Shophouses @ Jalan Perwira 9,13.255868870084878
22887,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Sin Kok Soon Motor (JB) Sdn Bhd,13.061479655078783
22888,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,aft Jalan Patin,12.472692436963474
22889,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,SJK(C) Pu Sze,12.267809822469134
22890,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,aft Shell Kiosk - Skudai,11.821502203867919
22891,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Shell Kiosk @ Taman Sri Putri,11.159413413550825
22892,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Masjid Abidin,11.155553579903913
22893,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Shophouses along Jalan Tembaga Kuning 4,11.003000234115811
22894,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Shophouses @ Jalan Suasa 1,10.470677996017196
22895,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,bef Jalan Hamoni 14,10.8059168531437
22896,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Apartment Pasti Asli,11.116856011029146
22897,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Surau As Syakirin,12.251416427543713
22898,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Sekolah Kebangsaan Taman Universiti 4,11.718345786879054
22899,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Jalan Kebudayaan 27 / 24 Intersection,11.580145472272898
22900,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Aeon Taman Universiti,10.849629328483902
22901,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,UTM Fakulti Alam Bina,8.962157768616654
22902,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Block D10,8.667306063659472
22903,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp C.I.C.T.,8.724254800506483
22904,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Block P07 - Fakulti Kejuruteraan Elektrik,9.024139262737691
22905,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,aft Block P19A - Fakulti Kejuruteraan Elektrik,9.242545850059182
22906,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,UTM Equine Park,9.568187134677007
22907,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,UTM Rumah Alumni,9.827043633407623
22908,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Shell Kiosk @ Taman Sri Putri,11.208970783711072
22909,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Skudai Parade,11.595661815431239
22910,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp SJK (C) Kuo Kuang,13.436536697146943
22911,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,bef Jalan Kempas Lama,11521.90458629371
22912,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,bef Paradigm Mall,14.846410286259871
22913,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Paradigm Mall,15.444912614315614
22914,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Saksama Otomobil,15.801348009996156
22915,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Petron Kiosk @ Taman Tampoi Indah,16.237627131334488
22916,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Kompleks Pekan Rabu Johor Bahru,17.36456006878909
22917,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Giant Tampoi,17.70980178891924
22918,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,aft Lorong Betik,18.054531673219646
22919,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Batu 5 Johor Street Market,18.263719904427933
22920,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Plaza Angsana,18.53394651777244
22921,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Klinik Utama @ Jalan Padi 1,19.33170404395726
22922,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Amitabha Centre,20.27676159323173
22923,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Shell Kiosk @ Jalan Tun Abdul Razak,20.324338984842814
22924,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,aft Shell Kiosk @ Jalan Tun Abdul Razak,20.347953687111378
22925,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Amitabha Centre,20.302778093499047
22926,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,CIMB Bank,19.414072348416656
22927,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Klinik Kesihatan Tampoi,18.76624781151368
22928,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,bef Shell Kiosk @ Kampung Pasir,18.765114380860553
22929,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,SK Kampung Pasir,17.655371741549498
22930,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Pulai View Condo,17.32759514890078
22931,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,bef KIP Mart,16.2955652298673
22932,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Paradigm Mall,15.213019601857928
22933,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,bef McDonald's,14.314383080869899
22934,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,SJK (C) Kuo Kuang,13.430762090550623
22935,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,aft Jalan Sri Skudai,10.634792413726547
22936,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,bef UTM Main Gate,9.34262791690074
22937,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,UTM Main Gate (Exit),9.340523472127668
22938,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp AEON Taman Universiti,10.900694750608285
22939,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Kulai Terminal,3.829998018344938
22940,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Kulai Centre Point,3.339777740704808
22941,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp SBS Enterprises (M) Sdn Bhd,2.304365352783517
22942,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Public Bank @ Jalan Susur Kulai 2,1.9161915269144552
22943,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Pertubuhan Peladang Kawasan Kulai,1.0907751436098498
22944,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Jalan Cermai,0.7266747921726827
22945,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Stor JKR (D) Kulaijaya,1.239701001773627
22946,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Wang Loo Motor Sdn Bhd,1.9401015814996578
22947,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Pejabat Lembaga Lebuhraya Malaysia,3.221714817244365
22948,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Medan Selera Senai,4.8429718452201005
22949,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Sekolah Kebangsaan Senai,5.322772558927005
22950,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp BHPetrol Kiosk @ Taman Aman,6.01269397740865
22951,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,aft Lebuhraya Utara-Selatan,8.643070599017557
22952,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,aft Tenaga Nasional Bhd Substation,10.247456250386115
22953,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,bef BHPetrol Kiosk @ Taman Aman,6.032759435711204
22954,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,bef Sekolah Kebangsaan Senai,5.398894598248732
22955,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Medan Selera Senai,4.924851371934838
22956,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Masjid Jamek Pekan Senai,4.5500809248749325
22957,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Deway Motor Trading,3.8710961123779573
22958,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Pejabat Lembaga Lebuhraya Malaysia,3.1390897395192243
22959,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,aft Jalan Kelah,1.7773054378054511
22960,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Stor JKR (D) Kulaijaya,1.254231723548632
22961,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,TJ Mart,1.1052136712159153
22962,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,aft Jalan Cermai 7,0.7787026425353764
22963,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,bef Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,0.02608854339388413
22964,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,SMK Kulai Besar,1.1830717343306119
22965,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,aft Persiaran Indahpura 4,1.507535103693129
22966,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Persatuan Hokkien Kulai,2.003341206949361
22967,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,SBS Enterprises (M) Sdn Bhd,2.333281477231896
22968,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Arked Kulai,3.264102671487662
22969,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Econsave Senai,4.756517485976191
22970,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Pusat Hemodialisis Rotary Kulai,4.805877159747191
22971,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Opp Taman Bintang,4.69800341126799
22972,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Kawasan Perindustrian Senai 3,3.833014354818034
22973,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Senai Airport Terminal,4.660257686642992
22974,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,NSTP Senai,3.8012527416346997
22975,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Taman Bintang,4.6575307330570235
22976,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,Taman Mewah,4.925591711103549
22977,,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,bef Econsave @ Senai,4.887485477851287
22978,,Opp Jalan Cermai,Larkin Terminal,20.015873333547226
22979,,Opp Jalan Cermai,Pejabat Daerah Tanah Johor Bahru,20.218863505980472
22980,,Opp Jalan Cermai,RTM Jabatan Penyiaran Negeri Johor,21.003583768696657
22981,,Opp Jalan Cermai,Opp Masjid Kolam Ayer,22.044187041141083
22982,,Opp Jalan Cermai,Opp Jabatan Pendidikan Johor,22.170963019128305
22983,,Opp Jalan Cermai,Maktab Sultan Abu Bakar (English College,22.79601645850806
22984,,Opp Jalan Cermai,Hospital Sultanah Aminah,23.704121568848862
22985,,Opp Jalan Cermai,Johor Islamic Complex,23.945247580939377
22986,,Opp Jalan Cermai,Bangunan Sultan Ibrahim,24.48523404002813
22987,,Opp Jalan Cermai,Wisma Persekutuan,24.09759050640112
22988,,Opp Jalan Cermai,Majlis Bandaraya Johor Bahru,24.837765069871715
22989,,Opp Jalan Cermai,JB Sentral Terminal,24.34742189431204
22990,,Opp Jalan Cermai,Menara MSC Cyberport,24.94684706137241
22991,,Opp Jalan Cermai,Opp Sekolah Kebangsaan Perempuan Jalan Yahya Awal,22.43990701318906
22992,,Opp Jalan Cermai,Petronas Kiosk @ Jalan Yahya Awal,22.154666328531157
22993,,Opp Jalan Cermai,Opp SJK (T) Jalan Yahya Awal,21.82798556428698
22994,,Opp Jalan Cermai,aft Jalan Tasek Utara,21.61394862862277
22995,,Opp Jalan Cermai,Opp Yayasan Bandaraya Johor Bahru,21.449280387101123
22996,,Opp Jalan Cermai,Hub PPR Sri Stulang,23.511636449445856
22997,,Opp Jalan Cermai,bef Jalan Sultanah Aminah,23.55203551870277
22998,,Opp Jalan Cermai,Shell Kiosk @ Jalan Pasir Pelangi,23.694899686838344
22999,,Opp Jalan Cermai,Stulang Walk,24.601171225972262
23000,,Opp Jalan Cermai,Block 18,24.860836750274533
23001,,Opp Jalan Cermai,Opp De' Stulang,25.039735522755294
23002,,Opp Jalan Cermai,Opp Sekolah Menengah Foon Yew,25.03589727918462
23003,,Opp Jalan Cermai,R&F Mall,24.926349210991027
23004,,Opp Jalan Cermai,Sekolah Menengah Foon Yew,25.018829710463823
23005,,Opp Jalan Cermai,De' Stulang,25.034885476340715
23006,,Opp Jalan Cermai,Opp Istana Pasir Pelangi,24.28680958063955
23007,,Opp Jalan Cermai,"The Mall, Mid Valley Southkey",22.203488282229532
23008,,Opp Jalan Cermai,aft Jalan Pasir Pelangi,23.14207343347087
23009,,Opp Jalan Cermai,Petronas Kiosk @ Taman Bayu Puteri,23.51411595541586
23010,,Opp Jalan Cermai,Opp Petronas Kiosk @ Taman Bayu Puteri,23.52808714903786
23011,,Opp Jalan Cermai,PPR Sri Stulang,23.636710954439536
23012,,Opp Jalan Cermai,BHPetrol Kiosk @ Permas Jaya,25.733319248737384
23013,,Opp Jalan Cermai,AEON Permas Jaya,26.206509012094934
23014,,Opp Jalan Cermai,Dewan Serbaguna Permas Jaya,26.50113141306263
23015,,Opp Jalan Cermai,Mon Glori Apartment,26.16837526347311
23016,,Opp Jalan Cermai,Opp Best Ku Motor,24.74518598571571
23017,,Opp Jalan Cermai,Opp Kia Motors,24.07226971775172
23018,,Opp Jalan Cermai,bef Jalan Masai Baru,23.88913088330215
23019,,Opp Jalan Cermai,Lotus Plentong (Tesco Extra),24.23894105392302
23020,,Opp Jalan Cermai,aft Jalan Masai Baru,23.851985471321317
23021,,Opp Jalan Cermai,Giant Plentong,23.920034551191165
23022,,Opp Jalan Cermai,Hse No. 1 Jalan Seroja 22,23.601136475747726
23023,,Opp Jalan Cermai,Opp Jalan Keembong 43,22.62483474191463
23024,,Opp Jalan Cermai,Jalan Seroja 54,21.85919497727027
23025,,Opp Jalan Cermai,Jalan Bakawali 86,21.703857985315985
23026,,Opp Jalan Cermai,Opp Pasar Awam Johor Jaya,21.429472144780274
23027,,Opp Jalan Cermai,AEON Tebrau City,20.773297388984986
23028,,Opp Jalan Cermai,Hospital Sultan Ismail,20.235275951265134
23029,,Opp Jalan Cermai,Hospital Sultan Ismail 2,20.32588202692888
23030,,Opp Jalan Cermai,Opp Suntoyo Enterprise,22.448548259453634
23031,,Opp Jalan Cermai,Kia Motors,24.12152021148068
23032,,Opp Jalan Cermai,Best Ku Motor,24.755721667636085
23033,,Opp Jalan Cermai,House No. 63 Jalan Permas 1/1,24.893341534631066
23034,,Opp Jalan Cermai,Jalan Permas 5/6,25.518583227004292
23035,,Opp Jalan Cermai,Sekolah Kebangsaan Taman Permas Jaya 3,26.008587808017086
23036,,Opp Jalan Cermai,Pan Vista,26.16859178493011
23037,,Opp Jalan Cermai,aft Jalan Permas 8/14,26.502457800082844
23038,,Opp Jalan Cermai,Opp BHPetrol Kiosk @ Permas Jaya,25.77115945025337
23039,,Opp Jalan Cermai,bef Shell Kiosk @ Permas Jaya,25.16075467974548
23040,,Opp Jalan Cermai,Taman Universiti Terminal,10.823906329765466
23041,,Opp Jalan Cermai,opp Sekolah Kebangsaan Taman Universiti 4,11.306295182115937
23042,,Opp Jalan Cermai,Surau As Syakirin,11.775299022565083
23043,,Opp Jalan Cermai,Opp SMK Taman Mutiara Rini,12.39794593249511
23044,,Opp Jalan Cermai,Opp Jalan Utama 34,12.820513199810811
23045,,Opp Jalan Cermai,KFC (Road side),11522.492981819683
23046,,Opp Jalan Cermai,Tesco Lotus (Road side),11522.492981819683
23047,,Opp Jalan Cermai,Opp Hutan Bandar MBIP,13.797387627163555
23048,,Opp Jalan Cermai,Shop No. 81 Jalan Seri Orkid 17,14.049631637516486
23049,,Opp Jalan Cermai,Opp Bahagian Teknologi Pendidikan Negeri Johor,13.33682945884896
23050,,Opp Jalan Cermai,Union Inn,13.688888087947326
23051,,Opp Jalan Cermai,Shophouses @ Jalan Nakhoda 2,13.517098366332316
23052,,Opp Jalan Cermai,bef Terminal TUTA,13.368516337651604
23053,,Opp Jalan Cermai,Polilkinik Yap,13.148411853798295
23054,,Opp Jalan Cermai,bef Jalan Tun Teja,13.010800520169122
23055,,Opp Jalan Cermai,Shophouses @ Jalan Perwira 9,12.659574872801612
23056,,Opp Jalan Cermai,Sin Kok Soon Motor (JB) Sdn Bhd,12.461712825047233
23057,,Opp Jalan Cermai,aft Jalan Patin,11.867985211931375
23058,,Opp Jalan Cermai,SJK(C) Pu Sze,11.66583561690555
23059,,Opp Jalan Cermai,aft Shell Kiosk - Skudai,11.226258585321549
23060,,Opp Jalan Cermai,Shell Kiosk @ Taman Sri Putri,10.570203034048257
23061,,Opp Jalan Cermai,Masjid Abidin,10.596867104429018
23062,,Opp Jalan Cermai,Shophouses along Jalan Tembaga Kuning 4,10.433488898347088
23063,,Opp Jalan Cermai,Shophouses @ Jalan Suasa 1,9.899420071150374
23064,,Opp Jalan Cermai,bef Jalan Hamoni 14,10.27931856266319
23065,,Opp Jalan Cermai,Opp Apartment Pasti Asli,10.607369457228291
23066,,Opp Jalan Cermai,Opp Surau As Syakirin,11.810377037212708
23067,,Opp Jalan Cermai,Sekolah Kebangsaan Taman Universiti 4,11.289116191191203
23068,,Opp Jalan Cermai,Jalan Kebudayaan 27 / 24 Intersection,11.144831032437414
23069,,Opp Jalan Cermai,Aeon Taman Universiti,10.404719764329275
23070,,Opp Jalan Cermai,UTM Fakulti Alam Bina,8.47796795836714
23071,,Opp Jalan Cermai,Opp Block D10,8.169413867603874
23072,,Opp Jalan Cermai,Opp C.I.C.T.,8.208100412999022
23073,,Opp Jalan Cermai,Block P07 - Fakulti Kejuruteraan Elektrik,8.494437103268876
23074,,Opp Jalan Cermai,aft Block P19A - Fakulti Kejuruteraan Elektrik,8.72415853125822
23075,,Opp Jalan Cermai,UTM Equine Park,9.047790074058332
23076,,Opp Jalan Cermai,UTM Rumah Alumni,9.298771114200406
23077,,Opp Jalan Cermai,Opp Shell Kiosk @ Taman Sri Putri,10.618065995149758
23078,,Opp Jalan Cermai,Skudai Parade,11.00175492223533
23079,,Opp Jalan Cermai,Opp SJK (C) Kuo Kuang,12.820117261635097
23080,,Opp Jalan Cermai,bef Jalan Kempas Lama,11522.492981819683
23081,,Opp Jalan Cermai,bef Paradigm Mall,14.210250287738459
23082,,Opp Jalan Cermai,Paradigm Mall,14.806146766589956
23083,,Opp Jalan Cermai,Opp Saksama Otomobil,15.161303998323804
23084,,Opp Jalan Cermai,Opp Petron Kiosk @ Taman Tampoi Indah,15.596144517425756
23085,,Opp Jalan Cermai,Kompleks Pekan Rabu Johor Bahru,16.71739442769427
23086,,Opp Jalan Cermai,Giant Tampoi,17.05915152896314
23087,,Opp Jalan Cermai,aft Lorong Betik,17.400429099405656
23088,,Opp Jalan Cermai,Batu 5 Johor Street Market,17.607715248840904
23089,,Opp Jalan Cermai,Plaza Angsana,17.875648061938122
23090,,Opp Jalan Cermai,Klinik Utama @ Jalan Padi 1,18.66730605840458
23091,,Opp Jalan Cermai,Opp Amitabha Centre,19.597903498415235
23092,,Opp Jalan Cermai,Opp Shell Kiosk @ Jalan Tun Abdul Razak,19.640374235772125
23093,,Opp Jalan Cermai,aft Shell Kiosk @ Jalan Tun Abdul Razak,19.664249782239526
23094,,Opp Jalan Cermai,Amitabha Centre,19.624290273788773
23095,,Opp Jalan Cermai,CIMB Bank,18.74994858587972
23096,,Opp Jalan Cermai,Klinik Kesihatan Tampoi,18.107226653974166
23097,,Opp Jalan Cermai,bef Shell Kiosk @ Kampung Pasir,18.10611689679695
23098,,Opp Jalan Cermai,SK Kampung Pasir,17.006151560486188
23099,,Opp Jalan Cermai,Opp Pulai View Condo,16.681721157372497
23100,,Opp Jalan Cermai,bef KIP Mart,15.65502034703802
23101,,Opp Jalan Cermai,Opp Paradigm Mall,14.576087383747359
23102,,Opp Jalan Cermai,bef McDonald's,13.6816509123041
23103,,Opp Jalan Cermai,SJK (C) Kuo Kuang,12.816079599311053
23104,,Opp Jalan Cermai,aft Jalan Sri Skudai,10.054056940156954
23105,,Opp Jalan Cermai,bef UTM Main Gate,8.839318406544649
23106,,Opp Jalan Cermai,UTM Main Gate (Exit),8.841855558255443
23107,,Opp Jalan Cermai,Opp AEON Taman Universiti,10.455752205697918
23108,,Opp Jalan Cermai,Kulai Terminal,4.554103144257845
23109,,Opp Jalan Cermai,Kulai Centre Point,4.05825882734953
23110,,Opp Jalan Cermai,Opp SBS Enterprises (M) Sdn Bhd,3.0262993365995814
23111,,Opp Jalan Cermai,Opp Public Bank @ Jalan Susur Kulai 2,2.6417002824829643
23112,,Opp Jalan Cermai,Opp Pertubuhan Peladang Kawasan Kulai,1.8169767256877258
23113,,Opp Jalan Cermai,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,0.7266747921726827
23114,,Opp Jalan Cermai,Opp Stor JKR (D) Kulaijaya,0.5134761962623433
23115,,Opp Jalan Cermai,Opp Wang Loo Motor Sdn Bhd,1.2155418410137695
23116,,Opp Jalan Cermai,Opp Pejabat Lembaga Lebuhraya Malaysia,2.4998955103953944
23117,,Opp Jalan Cermai,Medan Selera Senai,4.19948713853418
23118,,Opp Jalan Cermai,Opp Sekolah Kebangsaan Senai,4.6919474531954375
23119,,Opp Jalan Cermai,Opp BHPetrol Kiosk @ Taman Aman,5.382929782536347
23120,,Opp Jalan Cermai,aft Lebuhraya Utara-Selatan,7.995461592335932
23121,,Opp Jalan Cermai,aft Tenaga Nasional Bhd Substation,9.639736582885396
23122,,Opp Jalan Cermai,bef BHPetrol Kiosk @ Taman Aman,5.405652153685365
23123,,Opp Jalan Cermai,bef Sekolah Kebangsaan Senai,4.772483295437798
23124,,Opp Jalan Cermai,Opp Medan Selera Senai,4.289694385960799
23125,,Opp Jalan Cermai,Masjid Jamek Pekan Senai,3.8730441747188555
23126,,Opp Jalan Cermai,Opp Deway Motor Trading,3.1692241443221074
23127,,Opp Jalan Cermai,Pejabat Lembaga Lebuhraya Malaysia,2.4176957536914814
23128,,Opp Jalan Cermai,aft Jalan Kelah,1.052842545768555
23129,,Opp Jalan Cermai,Stor JKR (D) Kulaijaya,0.5299325102954694
23130,,Opp Jalan Cermai,TJ Mart,0.3804554768890887
23131,,Opp Jalan Cermai,aft Jalan Cermai 7,0.06944766743615233
23132,,Opp Jalan Cermai,bef Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,0.7050020303252197
23133,,Opp Jalan Cermai,SMK Kulai Besar,1.908913744498717
23134,,Opp Jalan Cermai,aft Persiaran Indahpura 4,2.2341495541625305
23135,,Opp Jalan Cermai,Persatuan Hokkien Kulai,2.728909306294537
23136,,Opp Jalan Cermai,SBS Enterprises (M) Sdn Bhd,3.055303999605979
23137,,Opp Jalan Cermai,Opp Arked Kulai,3.982504994761947
23138,,Opp Jalan Cermai,Econsave Senai,4.03456286198749
23139,,Opp Jalan Cermai,Opp Pusat Hemodialisis Rotary Kulai,4.080280144822607
23140,,Opp Jalan Cermai,Opp Taman Bintang,3.97135157671394
23141,,Opp Jalan Cermai,Kawasan Perindustrian Senai 3,3.129014898618593
23142,,Opp Jalan Cermai,Senai Airport Terminal,4.044660417371959
23143,,Opp Jalan Cermai,NSTP Senai,3.11272603645735
23144,,Opp Jalan Cermai,Taman Bintang,3.930975091104566
23145,,Opp Jalan Cermai,Taman Mewah,4.205538098289779
23146,,Opp Jalan Cermai,bef Econsave @ Senai,4.165542424441424
23147,,Opp Stor JKR (D) Kulaijaya,Larkin Terminal,19.512671949037614
23148,,Opp Stor JKR (D) Kulaijaya,Pejabat Daerah Tanah Johor Bahru,19.71878903325816
23149,,Opp Stor JKR (D) Kulaijaya,RTM Jabatan Penyiaran Negeri Johor,20.510709794779512
23150,,Opp Stor JKR (D) Kulaijaya,Opp Masjid Kolam Ayer,21.55615345451028
23151,,Opp Stor JKR (D) Kulaijaya,Opp Jabatan Pendidikan Johor,21.683658508406474
23152,,Opp Stor JKR (D) Kulaijaya,Maktab Sultan Abu Bakar (English College,22.308780085779386
23153,,Opp Stor JKR (D) Kulaijaya,Hospital Sultanah Aminah,23.214468191875234
23154,,Opp Stor JKR (D) Kulaijaya,Johor Islamic Complex,23.454313240093953
23155,,Opp Stor JKR (D) Kulaijaya,Bangunan Sultan Ibrahim,23.98655709634667
23156,,Opp Stor JKR (D) Kulaijaya,Wisma Persekutuan,23.600552736073684
23157,,Opp Stor JKR (D) Kulaijaya,Majlis Bandaraya Johor Bahru,24.340705501827966
23158,,Opp Stor JKR (D) Kulaijaya,JB Sentral Terminal,23.846307427375876
23159,,Opp Stor JKR (D) Kulaijaya,Menara MSC Cyberport,24.443476462167393
23160,,Opp Stor JKR (D) Kulaijaya,Opp Sekolah Kebangsaan Perempuan Jalan Yahya Awal,21.943036420017446
23161,,Opp Stor JKR (D) Kulaijaya,Petronas Kiosk @ Jalan Yahya Awal,21.657327888348732
23162,,Opp Stor JKR (D) Kulaijaya,Opp SJK (T) Jalan Yahya Awal,21.329568775155654
23163,,Opp Stor JKR (D) Kulaijaya,aft Jalan Tasek Utara,21.11473651384088
23164,,Opp Stor JKR (D) Kulaijaya,Opp Yayasan Bandaraya Johor Bahru,20.947954439355666
23165,,Opp Stor JKR (D) Kulaijaya,Hub PPR Sri Stulang,22.998588851215096
23166,,Opp Stor JKR (D) Kulaijaya,bef Jalan Sultanah Aminah,23.03948456457084
23167,,Opp Stor JKR (D) Kulaijaya,Shell Kiosk @ Jalan Pasir Pelangi,23.18241415461502
23168,,Opp Stor JKR (D) Kulaijaya,Stulang Walk,24.092654287958954
23169,,Opp Stor JKR (D) Kulaijaya,Block 18,24.352436868124613
23170,,Opp Stor JKR (D) Kulaijaya,Opp De' Stulang,24.531631413676024
